gender;age;daily_screen_time_hours;phone_usage_hours;laptop_usage_hours;tablet_usage_hours;tv_usage_hours;social_media_hours;work_related_hours;entertainment_hours;gaming_hours;sleep_duration_hours;physical_activity_hours_per_week;location_type;mental_health_score;stress_level;mood_rating
1;40;6.0;1.7;2.2;0.8;2.0;4.5;3.7;1.2;1.2;8.7;0.0;2;51.0;9;1.4
1;71;5.9;1.1;0.8;1.2;3.6;4.5;3.9;1.6;1.8;7.1;0.9;1;51.0;8;2.6
0;61;2.4;0.9;0.7;0.7;1.1;2.3;2.8;1.8;2.1;7.2;10.1;1;81.0;3;6.6
1;71;6.0;3.8;0.6;1.1;1.1;4.5;3.6;1.7;0.8;6.9;0.0;1;53.0;8;1.0
0;36;5.0;2.0;1.6;1.3;1.4;1.0;0.9;3.0;2.3;7.5;5.1;2;86.0;1;8.9
0;61;3.0;1.3;0.0;1.2;1.7;3.2;3.8;1.0;1.5;7.4;0.8;2;68.0;5;4.3
2;70;2.8;2.1;0.5;0.0;1.1;2.6;3.2;2.6;1.7;7.6;7.7;0;78.0;4;6.6
1;44;5.1;3.7;1.0;0.4;1.0;3.2;3.7;0.6;1.1;7.3;2.5;0;71.0;5;5.8
2;57;6.3;1.6;2.7;1.3;1.5;3.9;3.9;1.5;1.0;8.8;1.7;0;62.0;6;3.3
1;62;3.9;2.6;1.4;0.9;0.0;1.5;2.6;2.3;2.6;7.9;2.4;2;77.0;2;8.9
1;31;6.8;3.1;2.6;0.6;0.9;4.5;4.0;1.8;0.8;6.7;0.2;2;57.0;8;1.9
1;40;2.1;0.3;1.7;0.9;0.0;0.9;0.8;2.6;2.6;7.7;2.9;2;82.0;1;8.1
1;50;2.3;1.4;1.0;0.0;0.9;0.8;1.5;2.2;2.6;8.1;4.2;2;73.0;1;10.0
0;15;6.8;3.0;1.0;1.1;0.5;4.5;3.9;1.0;1.4;7.7;0.7;2;43.0;10;1.0
1;22;4.8;1.4;0.2;0.8;2.0;4.1;4.2;1.9;1.3;6.6;4.0;0;62.0;7;3.7
1;63;6.7;2.4;4.1;0.7;0.7;4.5;4.0;1.3;1.0;6.4;0.0;2;55.0;9;2.3
0;49;4.7;1.3;2.7;0.5;1.0;4.5;4.1;1.4;1.2;7.7;0.0;2;56.0;8;2.6
1;66;3.5;1.6;2.2;0.7;0.0;2.0;2.5;3.2;2.5;7.2;5.7;1;84.0;2;7.5
0;29;4.2;1.5;0.1;0.4;2.4;0.7;1.1;3.6;3.0;7.1;6.5;2;90.0;1;8.7
1;61;3.1;2.6;1.0;0.4;0.3;2.4;3.1;1.7;1.4;7.7;4.0;0;79.0;3;4.8
0;70;4.1;2.2;0.4;1.7;0.9;2.5;3.1;2.7;2.9;7.9;4.5;2;76.0;3;6.1
0;36;5.0;2.1;1.6;0.0;2.2;4.4;4.0;2.1;1.0;7.2;0.0;0;60.0;7;3.8
1;28;6.8;4.3;0.5;0.0;2.2;2.8;3.4;2.1;1.6;6.2;4.3;2;75.0;4;5.9
1;40;4.6;3.6;0.8;1.1;0.3;4.4;3.8;0.9;0.9;7.2;2.5;2;57.0;8;2.5
1;42;1.4;0.2;0.5;0.0;1.9;1.0;1.0;2.7;2.8;7.2;3.5;1;80.0;1;7.8
0;37;1.9;1.6;1.2;0.0;0.3;2.4;3.0;2.8;1.7;8.0;4.2;1;79.0;3;6.7
1;28;8.4;4.2;1.6;1.2;1.6;4.5;4.1;0.3;1.2;7.9;0.5;1;48.0;10;1.0
1;38;3.7;1.5;1.3;1.4;0.6;3.8;3.8;1.7;1.3;7.7;3.0;2;64.0;6;3.9
1;16;8.8;3.9;3.2;0.0;0.4;4.5;4.0;1.3;1.6;7.1;4.6;1;68.0;8;3.8
1;59;4.6;1.6;2.4;0.0;1.4;4.5;3.3;2.2;0.7;7.8;0.0;2;54.0;8;1.4
0;40;2.2;1.8;0.6;0.0;0.7;3.3;3.8;2.2;2.2;8.4;1.6;1;63.0;5;5.1
0;28;8.6;2.8;1.9;0.2;3.4;3.1;3.8;1.8;1.2;6.6;2.2;0;66.0;5;5.2
1;73;4.1;1.9;0.7;1.7;0.8;2.0;3.1;2.1;1.8;7.4;2.8;2;80.0;3;6.1
1;70;3.1;2.4;1.1;0.3;0.2;2.3;3.2;2.0;1.9;8.1;4.6;2;73.0;3;5.7
0;65;6.1;3.4;2.0;1.1;0.5;3.7;3.8;1.5;1.3;6.8;7.4;2;72.0;6;4.3
0;21;8.0;2.7;2.2;1.0;1.4;3.4;4.0;1.4;1.4;6.2;5.9;1;62.0;6;4.8
1;17;6.6;2.1;0.9;1.4;1.5;4.5;3.9;1.6;1.3;6.9;1.1;1;64.0;8;2.6
1;61;4.6;3.5;0.3;0.2;1.7;2.4;2.9;2.5;1.7;8.0;3.6;2;80.0;3;7.7
1;37;6.1;2.8;1.6;0.6;2.3;2.9;3.4;1.4;1.1;7.3;4.1;1;73.0;4;5.5
0;60;2.9;1.3;2.0;0.5;0.0;1.0;1.0;3.0;2.9;7.4;2.1;2;79.0;1;8.2
1;57;6.9;3.8;0.8;0.9;2.4;4.5;4.2;2.6;1.2;7.6;0.0;1;49.0;9;1.0
0;61;5.3;2.6;2.4;1.3;0.5;3.7;4.0;1.6;1.4;7.6;0.0;1;55.0;6;5.3
0;74;6.8;1.8;2.2;1.9;1.8;4.3;4.2;2.0;1.2;6.8;0.4;1;50.0;7;3.7
0;59;3.6;0.2;0.8;0.4;3.1;3.4;3.6;0.8;1.0;7.4;4.0;0;62.0;5;3.7
1;32;4.6;0.8;2.7;0.7;0.6;3.5;3.8;1.7;1.0;6.9;0.0;2;61.0;6;4.5
1;72;7.2;3.5;2.8;1.1;0.6;3.1;3.7;1.4;1.6;7.2;2.1;2;74.0;5;7.5
1;52;8.1;3.6;3.8;1.0;0.4;4.5;3.9;1.4;1.2;7.3;0.0;1;39.0;10;1.2
1;49;6.9;2.1;3.4;1.6;1.1;4.5;4.0;1.9;1.5;5.9;0.1;0;47.0;9;1.0
0;65;3.4;0.4;0.5;0.5;2.7;2.7;3.5;1.8;2.1;7.0;5.2;1;69.0;4;7.1
2;29;3.9;1.0;2.5;0.4;0.3;3.2;3.1;1.2;1.2;8.3;1.7;2;68.0;5;5.2
0;39;4.1;0.5;2.5;1.4;0.9;2.6;2.8;1.8;2.9;7.3;5.9;1;86.0;3;6.4
0;69;3.2;0.5;1.1;0.8;2.4;1.3;2.6;1.8;1.9;8.4;4.8;2;79.0;2;8.4
1;51;8.0;3.8;2.0;0.9;2.0;4.5;4.0;0.7;0.9;6.3;1.7;0;50.0;10;1.3
1;42;4.3;3.9;0.0;0.6;0.9;2.0;2.0;2.3;2.5;7.2;4.2;2;81.0;2;7.3
1;24;3.7;1.0;0.0;1.2;1.2;4.5;3.7;1.8;0.6;7.6;1.3;2;50.0;9;1.4
0;53;3.5;2.0;0.0;0.1;2.3;2.3;3.0;2.7;1.6;7.4;7.3;2;85.0;3;6.2
0;71;5.5;0.8;1.9;0.3;3.0;2.6;3.2;2.5;1.0;8.0;5.5;2;67.0;4;4.9
0;31;6.5;2.0;2.0;0.0;3.1;1.6;2.5;2.2;2.7;7.1;4.3;2;79.0;2;7.3
1;53;6.7;3.5;1.2;0.2;2.8;3.7;3.9;1.3;0.0;7.5;2.6;1;65.0;6;3.1
1;36;7.5;3.0;3.4;1.2;0.7;3.7;3.9;1.1;1.4;6.5;2.0;1;57.0;6;4.1
0;40;8.0;2.7;2.6;0.6;3.2;4.5;3.9;2.3;1.4;7.2;0.9;2;50.0;8;1.2
1;58;1.3;1.8;0.0;0.0;0.7;2.7;3.0;2.4;2.2;7.7;1.1;1;72.0;3;8.7
0;39;4.4;3.1;1.3;1.5;0.0;1.7;2.7;3.2;2.2;7.0;3.7;2;77.0;2;7.2
0;31;5.1;2.6;0.5;0.7;1.5;1.8;2.2;2.7;1.9;7.6;4.6;1;88.0;2;8.2
0;27;9.0;2.4;2.0;1.6;2.9;4.5;3.4;1.4;1.8;7.6;0.0;1;49.0;10;1.4
1;34;5.9;1.9;1.5;1.1;2.1;4.0;3.5;1.5;1.2;6.9;2.6;0;65.0;7;2.7
1;39;3.7;2.3;0.5;0.7;1.3;4.2;3.7;1.7;0.5;7.8;0.0;0;65.0;7;3.3
1;18;10.0;2.3;3.4;1.7;1.7;4.5;4.4;0.6;0.8;6.7;0.0;2;51.0;10;1.8
1;24;5.6;1.5;1.6;0.4;1.9;4.5;4.2;0.9;1.6;7.4;0.0;2;47.0;10;1.0
1;17;4.7;1.3;1.0;0.0;1.5;3.9;3.6;1.4;1.6;7.8;3.0;2;67.0;7;1.7
0;55;4.0;1.1;1.2;1.6;1.1;3.9;3.6;1.8;1.2;8.2;0.0;2;46.0;6;4.6
0;59;5.5;1.2;3.3;1.0;0.7;2.0;3.1;2.1;2.7;7.9;5.2;1;79.0;3;8.9
1;32;6.7;1.8;2.5;1.4;1.5;4.5;3.9;1.0;1.2;6.8;0.0;2;47.0;10;1.0
1;61;4.2;1.7;1.3;1.1;1.3;4.4;3.6;2.2;0.8;6.8;1.8;2;64.0;7;4.4
1;50;4.0;1.4;0.4;1.6;1.4;2.7;3.1;1.7;1.1;6.5;2.0;0;71.0;4;6.6
1;61;3.6;1.4;0.6;0.3;2.4;0.7;1.1;2.5;3.5;7.9;6.5;1;90.0;1;8.9
0;36;3.8;2.3;1.0;0.5;1.2;0.8;1.1;2.2;1.9;7.3;4.6;2;77.0;1;9.4
1;48;6.1;3.2;2.1;0.5;1.2;3.4;3.5;1.3;1.4;7.8;2.3;2;66.0;5;3.5
1;61;5.4;2.0;2.3;0.5;1.6;4.2;3.9;1.2;1.8;6.8;0.1;1;57.0;8;1.2
1;22;6.9;1.9;0.7;0.0;4.0;4.5;4.0;1.8;1.0;7.3;2.0;2;52.0;9;1.1
0;54;3.5;1.2;2.4;0.7;0.3;2.5;2.6;2.2;2.5;6.7;3.3;1;72.0;3;7.1
0;63;5.1;1.8;0.5;1.1;2.5;1.7;2.3;3.0;2.7;7.6;3.1;2;76.0;2;8.1
1;58;4.3;3.1;0.8;0.2;1.1;1.5;2.2;2.5;2.6;7.7;6.2;0;91.0;2;8.6
0;33;3.7;2.9;0.0;0.1;1.3;3.6;3.8;1.9;1.3;7.0;1.7;2;56.0;6;5.0
0;56;3.0;2.9;0.0;0.5;0.1;1.0;1.5;2.7;2.5;7.7;3.9;0;71.0;1;8.6
0;55;6.9;2.8;0.5;1.1;3.3;3.0;3.5;1.6;1.5;8.1;0.0;2;61.0;4;4.9
1;51;4.5;2.4;1.5;0.0;1.6;1.8;2.1;2.9;2.1;7.8;2.7;1;79.0;2;8.1
0;20;7.5;2.4;0.4;2.0;2.1;4.5;4.0;0.8;0.9;8.5;0.1;2;42.0;10;1.0
0;66;4.1;2.2;3.1;0.0;0.0;2.6;3.6;1.8;1.8;7.6;1.2;1;67.0;4;5.5
0;40;2.1;1.6;0.5;0.3;0.8;1.6;2.2;3.0;2.1;8.0;4.9;2;82.0;2;9.4
0;48;5.5;2.1;1.7;1.3;1.8;4.5;3.4;0.1;1.2;7.1;0.8;1;43.0;10;1.0
0;73;6.3;2.2;3.0;1.2;1.2;1.7;2.5;2.5;2.3;7.4;4.3;0;79.0;2;8.1
1;70;6.3;2.6;1.6;1.1;1.8;3.3;3.4;2.3;2.4;6.8;4.3;0;71.0;5;5.7
0;73;6.3;2.1;1.1;0.2;3.5;4.3;4.2;2.2;1.8;7.7;1.0;1;52.0;8;1.0
0;59;6.8;3.9;1.7;0.3;1.9;4.5;3.9;1.1;1.2;6.8;0.5;2;49.0;10;1.0
0;20;3.4;0.9;0.9;0.1;1.0;4.1;4.1;1.4;0.3;8.4;0.0;2;57.0;8;3.7
1;51;2.3;2.7;0.4;0.4;0.7;3.3;3.4;1.9;1.7;7.0;8.0;2;75.0;5;4.8
0;71;5.0;2.0;2.2;0.8;0.6;2.7;3.3;1.4;2.3;7.3;6.0;2;67.0;4;6.8
0;47;2.7;2.0;0.9;0.1;1.0;0.6;1.4;2.8;1.8;7.5;4.8;0;86.0;1;9.9
1;67;3.4;1.3;2.5;0.0;1.0;3.3;3.9;1.8;1.7;7.0;1.4;0;68.0;5;5.9
0;36;7.0;2.9;2.4;1.3;1.5;3.9;3.9;2.4;1.5;7.2;3.2;1;69.0;7;4.3
0;35;5.7;2.6;1.7;0.5;1.9;3.2;3.7;1.8;1.6;7.0;4.9;1;73.0;5;4.9
0;20;8.9;2.8;2.6;1.0;1.8;4.5;4.0;1.1;1.3;7.6;0.7;2;47.0;10;2.3
1;20;5.5;2.2;0.9;0.4;1.5;4.5;3.7;1.2;0.9;6.9;0.0;1;44.0;9;1.5
1;69;5.7;1.7;2.4;0.9;1.6;2.8;3.8;1.1;1.6;7.5;6.9;1;71.0;5;5.1
0;62;9.1;1.9;2.4;2.0;3.9;4.2;3.4;1.3;1.1;6.8;0.7;0;56.0;7;2.8
1;18;5.0;2.4;1.2;0.0;0.7;4.5;4.0;1.3;0.9;7.3;2.2;0;52.0;9;1.7
0;44;1.6;0.2;1.0;0.1;1.4;3.3;3.2;1.9;1.3;7.8;7.0;2;68.0;5;5.3
0;25;4.9;2.8;1.9;0.1;0.0;4.2;3.9;0.9;0.5;7.7;1.6;2;63.0;7;2.7
0;44;9.5;4.2;3.7;1.9;1.0;4.5;3.9;1.1;0.7;5.9;0.0;1;44.0;10;1.0
1;45;3.4;2.4;1.2;0.6;0.5;3.7;3.7;2.1;0.8;7.6;0.0;0;60.0;6;1.8
0;38;3.2;1.7;1.0;1.1;0.7;1.4;2.4;2.5;2.6;7.2;6.3;0;78.0;2;7.7
1;69;4.0;1.9;2.8;0.0;0.2;3.6;3.8;0.2;0.9;7.1;1.7;2;69.0;6;5.0
1;23;5.6;2.6;1.6;0.8;0.0;4.5;4.1;0.7;1.6;7.4;0.0;0;52.0;10;1.0
1;69;5.1;1.8;2.5;0.4;1.5;2.7;3.5;1.6;1.7;7.9;5.9;2;82.0;4;5.7
1;17;10.0;2.8;3.1;1.4;2.1;4.5;3.4;0.7;1.2;7.5;0.0;1;47.0;10;1.0
2;65;2.7;1.8;0.0;1.0;0.6;3.8;4.1;1.0;1.0;7.4;0.0;1;50.0;6;2.9
2;45;4.4;3.5;1.5;0.3;0.0;2.7;2.8;2.0;2.3;6.1;3.8;2;74.0;3;6.9
1;54;7.1;3.5;1.2;1.5;1.5;3.9;3.9;2.2;1.1;7.2;2.6;2;56.0;7;2.5
0;51;4.5;1.7;0.4;1.6;1.9;3.2;4.0;0.7;1.7;6.6;2.4;2;62.0;6;3.2
1;50;4.2;1.9;0.0;1.5;2.1;1.6;2.5;2.4;2.9;7.7;7.3;2;92.0;2;10.0
0;38;2.7;2.0;0.0;1.1;0.4;0.6;1.5;2.5;2.1;7.2;5.0;2;90.0;1;10.0
0;45;3.8;2.0;1.6;0.4;0.8;2.9;3.1;1.8;2.2;7.7;2.6;0;68.0;4;5.5
0;20;3.5;1.1;0.9;0.7;0.3;4.5;3.9;2.0;0.9;7.1;0.1;2;64.0;8;2.1
1;16;3.7;1.0;0.6;0.3;0.7;4.3;4.0;1.6;1.0;7.0;1.8;1;59.0;7;1.0
0;34;4.9;3.1;1.6;0.7;0.6;4.5;3.8;2.3;1.7;6.8;0.0;2;44.0;8;3.2
1;42;4.0;3.0;0.7;0.2;0.9;2.0;3.2;1.8;2.1;7.7;3.1;2;69.0;3;7.2
2;25;7.9;3.0;2.9;0.5;1.1;4.5;4.0;2.3;0.9;6.3;2.2;2;49.0;8;2.2
1;18;6.9;1.9;0.8;1.9;1.5;4.5;4.0;0.8;1.7;7.4;0.5;2;49.0;10;1.3
0;29;7.6;3.7;3.2;0.8;0.6;4.5;4.2;0.4;0.4;7.9;0.0;2;35.0;10;1.0
0;20;5.6;2.0;1.5;0.3;1.3;4.5;3.5;1.0;1.2;8.1;0.0;1;52.0;8;3.4
0;68;3.5;2.8;0.8;0.0;0.5;1.6;2.0;2.8;2.0;6.7;4.5;1;73.0;2;6.3
1;63;1.4;0.8;0.7;0.5;0.0;2.6;3.1;1.8;1.9;7.1;6.1;2;80.0;3;7.4
0;44;7.5;1.8;3.2;1.0;1.9;3.6;3.8;1.7;1.4;7.3;0.8;1;57.0;6;4.0
1;70;4.7;1.9;2.3;0.7;0.7;3.9;3.7;1.8;0.4;6.9;4.0;2;62.0;6;3.1
0;52;1.9;1.9;0.7;0.6;0.0;2.5;3.0;1.7;2.9;8.1;4.5;2;66.0;3;8.0
1;65;4.6;0.8;1.6;0.9;2.0;3.5;3.9;1.7;1.7;6.6;2.9;1;64.0;5;5.1
1;71;3.4;2.6;0.0;0.8;1.1;1.1;1.2;2.1;3.0;7.5;5.0;0;85.0;1;10.0
0;16;6.6;2.9;0.0;1.0;1.9;4.5;4.0;1.2;0.7;7.7;0.6;2;62.0;8;2.3
1;29;4.6;1.3;0.7;1.0;1.8;2.2;3.1;2.4;1.5;6.7;4.9;1;76.0;3;6.7
1;25;3.1;1.0;0.6;0.5;0.3;2.4;3.2;2.4;2.1;7.6;4.7;1;80.0;3;6.2
1;22;7.4;1.3;2.8;0.5;2.3;4.5;4.0;0.8;0.8;7.1;0.0;2;53.0;10;1.0
1;40;2.0;2.4;0.0;0.6;0.0;1.1;1.4;2.4;2.5;8.0;5.5;1;84.0;1;8.7
0;65;2.0;1.5;0.0;0.9;1.0;2.5;3.1;1.7;2.3;7.4;3.4;2;80.0;4;3.6
0;59;5.1;1.9;2.0;1.3;0.9;2.8;3.2;1.9;1.6;6.6;3.7;2;76.0;4;5.0
1;58;3.0;1.0;1.8;0.4;0.6;1.5;2.2;2.3;2.6;6.4;5.4;1;82.0;2;7.0
1;19;8.7;3.8;1.1;0.5;2.6;4.5;3.9;1.0;1.1;7.6;2.1;2;63.0;9;1.4
1;20;8.4;2.1;3.8;0.1;1.7;4.5;3.8;0.8;1.8;7.3;0.3;2;52.0;10;1.0
1;40;4.3;3.0;2.2;0.0;0.0;3.7;3.8;2.2;0.5;7.4;0.1;2;60.0;7;2.9
0;68;4.0;2.4;2.8;0.0;0.1;4.0;3.8;1.3;0.8;7.5;1.0;2;59.0;7;2.9
0;18;7.2;2.0;1.4;0.0;3.6;4.5;3.5;1.1;0.7;7.3;0.0;1;42.0;10;1.0
1;33;3.1;1.9;0.9;0.2;0.9;1.9;2.3;3.1;3.3;8.1;6.6;1;83.0;2;6.6
1;34;2.8;1.3;0.9;0.9;0.6;2.2;2.8;1.9;0.8;6.7;7.1;2;80.0;3;6.3
1;47;5.8;1.6;2.5;0.0;2.6;4.5;4.1;1.9;1.3;6.4;1.7;1;48.0;9;2.0
0;34;3.8;1.1;2.4;0.6;0.0;2.2;3.1;1.0;2.3;6.5;4.6;1;74.0;3;8.2
2;63;5.5;1.0;1.3;1.1;2.8;4.3;4.1;1.3;1.2;7.1;2.3;1;63.0;7;2.7
1;26;6.2;3.9;2.0;0.1;0.6;4.5;4.2;1.7;0.7;7.3;0.0;0;55.0;9;1.0
1;61;6.7;2.3;2.6;0.3;1.9;4.5;4.4;0.3;0.8;7.6;2.2;1;47.0;10;1.0
0;15;6.3;3.3;0.9;0.0;0.9;4.5;3.8;1.9;1.2;5.7;3.9;1;55.0;8;2.4
0;40;1.3;1.3;1.1;0.0;0.0;2.5;3.5;1.8;1.8;7.2;5.1;2;78.0;4;6.8
1;28;6.1;0.9;2.0;1.4;1.6;4.5;3.9;1.7;0.7;7.3;1.7;1;58.0;9;1.0
1;52;2.7;1.1;0.0;0.9;2.3;1.9;2.3;1.9;2.5;7.8;3.3;1;72.0;2;9.1
1;51;4.4;1.6;2.0;1.9;0.0;3.4;3.4;1.7;1.6;7.4;2.3;1;69.0;5;4.7
0;25;3.0;2.0;0.3;0.2;0.2;3.0;3.5;1.4;1.7;7.1;2.7;0;67.0;5;4.5
1;50;7.5;1.9;2.5;1.5;2.6;4.5;4.3;1.3;1.4;6.7;0.0;2;51.0;10;1.0
1;27;7.6;1.3;3.9;0.2;1.8;4.5;3.9;0.6;0.6;6.9;0.0;2;69.0;10;1.0
0;57;4.3;2.1;0.7;0.3;1.9;2.6;2.7;1.9;1.9;6.6;2.1;0;63.0;3;6.8
1;17;7.7;2.2;0.0;2.2;2.3;4.5;3.8;1.3;0.5;6.6;0.0;1;56.0;10;1.0
0;47;4.8;2.6;1.3;0.1;1.9;1.5;2.3;2.6;2.6;6.7;5.2;1;77.0;2;9.5
1;20;8.5;3.3;1.2;1.6;1.5;4.5;3.7;1.1;0.5;7.2;1.3;2;56.0;10;1.0
1;64;5.9;1.7;2.2;0.6;2.5;1.7;2.5;2.6;2.1;6.8;4.4;0;82.0;2;7.5
0;70;5.1;3.1;1.8;0.0;1.0;0.8;1.2;3.1;2.5;6.7;4.5;2;82.0;1;9.5
1;24;4.9;2.1;1.2;0.0;1.4;4.5;4.0;0.6;1.2;7.2;0.0;1;47.0;10;1.1
2;19;5.9;0.6;1.6;0.7;2.2;4.5;3.6;0.9;0.8;7.7;1.2;1;48.0;9;1.0
0;37;3.1;3.6;0.3;0.0;0.6;2.4;2.8;1.8;1.6;7.6;6.2;1;80.0;3;7.0
1;24;10.0;4.0;2.4;0.4;2.8;4.5;3.7;0.1;1.3;7.4;1.4;2;46.0;10;1.0
0;58;6.5;2.6;3.3;0.0;1.7;4.5;4.2;0.9;1.2;7.7;0.5;2;55.0;10;1.3
1;16;4.0;2.1;0.2;0.8;0.3;4.3;3.8;1.5;0.3;7.1;0.2;0;55.0;7;3.0
0;27;2.8;1.8;0.0;0.0;1.2;2.3;3.1;2.0;2.0;7.7;8.9;2;88.0;3;6.0
1;54;2.2;1.6;1.1;0.6;0.0;3.3;4.0;0.8;1.6;8.3;2.6;0;67.0;5;5.0
0;16;5.5;3.1;0.2;0.0;1.5;4.5;3.8;0.9;1.3;7.1;0.7;2;55.0;10;1.0
1;34;3.7;2.0;0.1;1.3;1.0;3.0;3.4;1.5;1.6;7.6;0.0;1;57.0;4;7.8
1;15;4.9;3.5;0.0;0.0;0.5;3.6;3.7;1.9;2.0;6.9;4.5;1;63.0;6;2.2
0;51;2.9;2.0;1.3;0.4;0.0;3.8;3.5;1.6;1.2;7.5;3.2;1;62.0;6;3.7
0;23;4.5;1.6;1.0;0.9;0.6;4.5;4.0;1.2;1.5;7.3;0.0;2;46.0;9;1.0
1;31;5.1;1.5;1.9;0.8;1.2;4.5;3.8;1.5;0.9;7.7;0.0;0;60.0;9;1.0
1;23;3.7;1.3;0.9;0.0;1.0;4.5;3.7;0.7;1.5;7.3;0.0;0;53.0;10;1.0
0;25;2.9;2.5;0.2;0.0;0.0;3.4;2.8;1.7;1.4;7.7;5.2;1;79.0;5;4.9
0;29;4.3;0.8;1.5;1.1;1.4;2.5;3.4;1.9;2.2;7.6;2.9;0;59.0;4;5.3
1;38;1.5;1.3;0.3;0.5;0.4;1.5;2.4;2.4;2.3;7.4;4.9;2;81.0;2;7.6
1;52;6.8;3.2;2.1;0.0;2.3;2.6;3.5;1.6;1.8;6.9;3.8;0;69.0;4;6.8
1;69;3.5;1.1;0.0;1.1;2.5;1.7;2.6;3.0;2.3;7.8;1.5;2;72.0;2;4.9
0;49;3.2;2.8;0.0;0.3;1.1;0.9;1.3;2.6;2.7;8.5;8.3;0;80.0;1;10.0
1;44;2.3;0.2;0.0;0.2;3.0;2.7;3.4;1.3;1.8;7.1;2.2;1;73.0;4;5.6
1;45;5.2;3.3;1.0;0.1;1.3;3.1;3.3;1.6;0.6;7.6;6.9;1;82.0;5;3.1
0;63;1.4;0.9;1.2;0.1;0.1;0.6;1.7;3.1;3.2;8.4;7.0;1;89.0;1;8.9
1;19;6.4;1.2;1.7;0.1;2.6;4.5;3.4;0.8;0.5;7.2;1.1;1;31.0;10;1.0
0;74;6.2;2.6;0.9;0.8;3.0;3.9;3.8;1.4;1.6;6.8;0.0;1;55.0;7;3.0
1;58;5.9;2.2;0.6;1.5;2.4;2.9;3.7;1.9;2.0;7.3;4.2;2;70.0;4;6.4
1;64;5.5;2.8;3.1;0.0;0.6;4.5;3.8;1.4;1.5;6.8;0.7;1;55.0;9;1.9
1;28;4.1;0.8;2.8;0.4;0.2;3.7;3.5;1.4;0.9;7.2;1.9;1;63.0;6;5.1
0;67;4.8;1.7;2.6;0.5;1.0;2.5;3.1;2.3;2.0;7.6;2.1;0;65.0;3;8.7
1;70;6.7;1.4;1.8;0.9;3.9;3.8;4.1;1.4;1.5;7.1;1.4;1;61.0;6;4.6
0;25;4.9;1.0;1.9;1.2;0.2;4.5;4.4;1.7;0.5;7.5;0.0;2;54.0;10;1.0
0;23;6.5;2.5;0.6;0.5;2.2;4.5;3.8;1.0;0.7;6.6;0.0;2;43.0;10;1.3
0;48;5.0;2.8;1.7;0.2;1.3;3.1;3.7;1.9;0.7;7.0;3.4;1;68.0;5;7.0
1;26;5.5;1.7;0.5;0.9;2.3;2.1;3.2;2.0;2.5;7.6;4.0;2;79.0;3;6.3
1;49;2.6;3.4;0.3;0.0;0.1;1.7;2.5;3.0;2.3;6.8;5.1;2;84.0;2;7.9
1;49;1.1;1.3;0.0;0.0;1.2;2.7;3.5;1.7;2.1;7.2;6.6;2;84.0;4;5.4
1;15;8.7;3.3;1.9;2.2;0.5;4.5;3.8;1.5;1.4;6.8;3.2;2;54.0;9;1.7
1;54;4.2;2.5;1.7;0.1;0.6;3.0;3.6;1.8;1.9;7.2;2.4;1;72.0;5;3.6
0;36;3.5;0.9;1.2;0.4;2.1;0.6;1.2;2.7;2.5;8.0;5.1;0;90.0;1;7.9
1;74;5.3;3.8;1.0;0.9;0.3;3.0;3.1;1.5;1.2;6.1;0.0;2;70.0;4;5.8
1;43;3.1;1.6;0.0;0.8;1.7;1.8;2.1;2.2;2.5;7.6;6.0;2;78.0;2;8.5
1;22;7.8;3.1;1.8;1.1;1.5;4.5;3.8;0.5;1.0;7.7;0.3;2;45.0;10;1.0
0;25;5.0;2.1;1.2;1.2;0.4;4.5;4.2;0.0;1.5;7.5;0.0;2;54.0;10;1.0
1;55;4.6;2.3;2.5;0.0;0.7;2.9;3.5;2.0;1.8;6.6;4.4;2;79.0;4;6.6
0;51;6.2;2.8;1.7;1.4;1.7;4.5;3.9;0.7;1.5;8.4;0.8;2;47.0;10;1.1
1;28;7.1;2.8;2.3;0.9;1.4;3.5;3.7;1.9;1.7;6.8;3.5;1;69.0;6;4.2
0;74;4.3;1.7;1.5;0.8;1.4;2.4;2.5;1.7;1.5;6.2;6.2;1;78.0;3;8.5
0;44;5.5;2.5;1.7;0.9;1.2;2.8;3.3;1.7;1.0;7.7;3.0;1;62.0;4;3.8
1;49;5.1;2.4;2.5;0.0;1.1;4.2;3.8;1.5;0.7;7.0;1.6;0;68.0;6;3.6
1;35;4.4;2.2;1.3;0.5;1.4;1.9;2.8;2.3;2.0;8.4;5.8;2;74.0;2;5.7
1;51;5.7;1.8;2.0;0.0;2.8;2.4;3.2;2.5;2.0;7.7;5.4;1;70.0;3;7.3
1;19;6.1;2.2;1.0;0.0;1.9;4.5;4.0;1.2;0.7;8.3;0.0;1;44.0;10;1.0
0;33;6.1;3.8;1.4;0.3;1.3;3.5;3.4;1.6;2.0;6.7;6.5;2;73.0;4;5.2
0;73;5.1;1.7;3.3;1.1;0.3;1.6;2.1;2.9;2.6;8.0;3.6;2;72.0;2;7.4
0;28;7.0;3.1;2.2;0.8;1.0;4.0;3.9;2.1;1.1;6.7;1.9;2;60.0;7;1.4
0;40;2.5;1.4;0.9;0.9;0.5;1.0;1.3;3.0;2.8;7.9;7.8;1;77.0;1;9.8
1;18;4.4;1.2;2.0;0.3;0.6;4.5;4.0;1.4;1.4;7.5;1.0;1;43.0;10;1.0
1;39;4.8;4.9;0.1;0.8;0.0;4.5;3.8;1.2;0.9;8.1;0.0;2;46.0;10;1.6
